,Taxonomy,Parent,Child
4592,CoRel2,bread,sourdough
4593,CoRel2,bread,sticks
4594,CoRel2,bread,sandwhich
4595,CoRel2,bread,wheat
4596,CoRel2,bread,bagel
4597,CoRel2,bread,shake
4598,CoRel2,bread,croissant
4599,CoRel2,bread,waffle
4600,CoRel2,bread,bagel
4601,CoRel2,bread,sandwich
4602,CoRel2,bread,french toast
4603,CoRel2,bread,biscuit
4604,CoRel2,bread,rye
4605,CoRel2,bread,bun
4606,CoRel2,bread,muffin
4607,CoRel2,bread,muffins
4608,CoRel2,bread,cookie
4609,CoRel2,bread,toasted
4610,CoRel2,bread,donut
4611,CoRel2,bread,donut
4612,CoRel2,bread,lox
4613,CoRel2,bread,brownies
4614,CoRel2,bread,sandwich
4615,CoRel2,bread,milkshakes
4616,CoRel2,bread,piled high
4617,CoRel2,bread,shake
4618,CoRel2,bread,toast
4619,CoRel2,bread,bagel
4620,CoRel2,bread,oreo
4621,CoRel2,bread,bagels
4622,CoRel2,bread,muffin
4623,CoRel2,bread,cookies
4624,CoRel2,bread,buns
4625,CoRel2,bread,roast beef
4626,CoRel2,bread,buns
4627,CoRel2,bread,bacon
4628,CoRel2,bread,brioche
4629,CoRel2,bread,pancakes
4630,CoRel2,bread,sandwiches
4631,CoRel2,bread,fat
4632,CoRel2,bread,pastrami
4633,CoRel2,bread,bread
4634,CoRel2,bread,ham
4635,CoRel2,bread,hot dogs
4636,CoRel2,bread,bacon
4637,CoRel2,bread,loaf
4638,CoRel2,bread,peanut butter
4639,CoRel2,bread,waffles
4640,CoRel2,bread,scrambled eggs
4641,CoRel2,salad,romaine
4642,CoRel2,salad,feta
4643,CoRel2,salad,vinaigrette
4644,CoRel2,salad,mozzarella
4645,CoRel2,salad,greens
4646,CoRel2,salad,olives
4647,CoRel2,salad,tomatoes
4648,CoRel2,salad,arugula
4649,CoRel2,salad,salami
4650,CoRel2,salad,prosciutto
4651,CoRel2,salad,olives
4652,CoRel2,salad,prosciutto
4653,CoRel2,salad,pesto
4654,CoRel2,salad,balsamic
4655,CoRel2,salad,pesto
4656,CoRel2,salad,arugula
4657,CoRel2,salad,tomato sauce
4658,CoRel2,salad,mozzarella
4659,CoRel2,salad,beets
4660,CoRel2,salad,prosciutto
4661,CoRel2,salad,olive oil
4662,CoRel2,salad,ricotta
4663,CoRel2,salad,tomatoes
4664,CoRel2,salad,croutons
4665,CoRel2,salad,dressing
4666,CoRel2,salad,gorgonzola
4667,CoRel2,salad,pancetta
4668,CoRel2,salad,grapes
4669,CoRel2,salad,pizzeria
4670,CoRel2,salad,pine
4671,CoRel2,salad,artichoke
4672,CoRel2,salad,goat cheese
4673,CoRel2,salad,artichokes
4674,CoRel2,salad,spinach
4675,CoRel2,salad,walnuts
4676,CoRel2,salad,vinaigrette
4677,CoRel2,salad,goat cheese
4678,CoRel2,salad,olive oil
4679,CoRel2,salad,fennel
4680,CoRel2,salad,goat cheese
4681,CoRel2,salad,spinach
4682,CoRel2,salad,greens
4683,CoRel2,salad,beet salad
4684,CoRel2,salad,mixed greens
4685,CoRel2,salad,basil
4686,CoRel2,salad,gorgonzola
4687,CoRel2,salad,brie
4688,CoRel2,salad,pie
4689,CoRel2,salad,mozzarella
4690,CoRel2,salad,crust
4691,CoRel2,salad,cucumbers
4692,CoRel2,salad,feta cheese
4693,CoRel2,salad,sticks
4694,CoRel2,salad,carrots
4695,CoRel2,salad,cucumber
4696,CoRel2,salad,bowls
4697,CoRel2,salad,rice
4698,CoRel2,salad,rolls
4699,CoRel2,salad,taro
4700,CoRel2,salad,cups
4701,CoRel2,salad,rice
4702,CoRel2,salad,dragon
4703,CoRel2,salad,lettuce
4704,CoRel2,salad,bowls
4705,CoRel2,salad,cups
4706,CoRel2,salad,plastic
4707,CoRel2,salad,seaweed
4708,CoRel2,salad,tempura
4709,CoRel2,salad,roll
4710,CoRel2,salad,gyoza
4711,CoRel2,salad,mochi
4712,CoRel2,salad,nigiri
4713,CoRel2,salad,steaming
4714,CoRel2,salad,packets
4715,CoRel2,salad,tofu
4716,CoRel2,salad,sesame
4717,CoRel2,salad,juice
4718,CoRel2,salad,miso soup
4719,CoRel2,salad,garnish
4720,CoRel2,salad,bean sprouts
4721,CoRel2,salad,naan
4722,CoRel2,salad,bowls
4723,CoRel2,salad,rolls
4724,CoRel2,salad,white rice
4725,CoRel2,salad,packaged
4726,CoRel2,salad,rolls
4727,CoRel2,salad,rice
4728,CoRel2,salad,shell
4729,CoRel2,salad,soy
4730,CoRel2,salad,prepackaged
4731,CoRel2,salad,soy sauce
4732,CoRel2,salad,bowl
4733,CoRel2,salad,peanuts
4734,CoRel2,salad,tiny
4735,CoRel2,salad,bagged
4736,CoRel2,salad,cucumber
4737,CoRel2,salad,fish
4738,CoRel2,salad,soy sauce
4739,CoRel2,salad,shrimp
4740,CoRel2,salad,popcorn
4741,CoRel2,salad,aioli
4742,CoRel2,salad,mustard
4743,CoRel2,salad,truffle
4744,CoRel2,salad,sweet potato
4745,CoRel2,salad,juicy
4746,CoRel2,salad,onion
4747,CoRel2,salad,chili
4748,CoRel2,salad,burger
4749,CoRel2,salad,burger
4750,CoRel2,salad,oxtail
4751,CoRel2,salad,onions
4752,CoRel2,salad,fries
4753,CoRel2,salad,grilled onions
4754,CoRel2,salad,burger
4755,CoRel2,salad,juicy
4756,CoRel2,salad,juicy
4757,CoRel2,salad,caramelized onions
4758,CoRel2,salad,truffle
4759,CoRel2,salad,cooked
4760,CoRel2,salad,fries
4761,CoRel2,salad,parmesan
4762,CoRel2,salad,cheeseburger
4763,CoRel2,salad,angus
4764,CoRel2,salad,cheddar
4765,CoRel2,salad,oxtail
4766,CoRel2,salad,burger
4767,CoRel2,salad,kobe beef
4768,CoRel2,salad,jalapenos
4769,CoRel2,salad,medium
4770,CoRel2,salad,kobe
4771,CoRel2,salad,pork tenderloin
4772,CoRel2,salad,fries
4773,CoRel2,salad,fried pickles
4774,CoRel2,salad,onion rings
4775,CoRel2,salad,brussel sprouts
4776,CoRel2,salad,pot roast
4777,CoRel2,salad,sweet potatoes
4778,CoRel2,salad,cheeseburger
4779,CoRel2,salad,angus
4780,CoRel2,salad,fries
4781,CoRel2,salad,sliders
4782,CoRel2,salad,bbq sauce
4783,CoRel2,salad,burger
4784,CoRel2,salad,mashed potatoes
4785,CoRel2,salad,horseradish
4786,CoRel2,salad,cooked perfectly
4787,CoRel2,salad,mayo
4788,CoRel2,salad,mashed potatoes
4789,CoRel2,salad,bun
4790,CoRel2,salad,foie gras
4791,CoRel2,soup,rice noodles
4792,CoRel2,soup,tendon
4793,CoRel2,soup,noodle soup
4794,CoRel2,soup,wonton
4795,CoRel2,soup,dumplings
4796,CoRel2,soup,fried rice
4797,CoRel2,soup,noodles
4798,CoRel2,soup,bean sprouts
4799,CoRel2,soup,stew
4800,CoRel2,soup,noodle
4801,CoRel2,soup,chow mein
4802,CoRel2,soup,cabbage
4803,CoRel2,soup,mongolian
4804,CoRel2,soup,mongolian
4805,CoRel2,soup,dumpling
4806,CoRel2,soup,fried rice
4807,CoRel2,soup,noodles
4808,CoRel2,soup,egg roll
4809,CoRel2,soup,noodle soup
4810,CoRel2,soup,noodle soup
4811,CoRel2,soup,tofu
4812,CoRel2,soup,pho
4813,CoRel2,soup,broth
4814,CoRel2,soup,ramen
4815,CoRel2,soup,fried rice
4816,CoRel2,soup,noodles
4817,CoRel2,soup,ramen
4818,CoRel2,soup,pad thai
4819,CoRel2,soup,teriyaki
4820,CoRel2,soup,singapore
4821,CoRel2,soup,pho
4822,CoRel2,soup,pork
4823,CoRel2,soup,wonton
4824,CoRel2,soup,ramen
4825,CoRel2,soup,spring rolls
4826,CoRel2,soup,tonkatsu
4827,CoRel2,soup,orange chicken
4828,CoRel2,soup,udon
4829,CoRel2,soup,pho
4830,CoRel2,soup,noodles
4831,CoRel2,soup,spring rolls
4832,CoRel2,soup,pad thai
4833,CoRel2,soup,pork
4834,CoRel2,soup,dumplings
4835,CoRel2,soup,kimchi
4836,CoRel2,soup,wontons
4837,CoRel2,soup,kalbi
4838,CoRel2,soup,pad
4839,CoRel2,soup,pad thai
4840,CoRel2,soup,orange chicken
4841,CoRel2,soup,bisque
4842,CoRel2,soup,gumbo
4843,CoRel2,soup,tiramisu
4844,CoRel2,soup,cheesecake
4845,CoRel2,soup,peas
4846,CoRel2,soup,ravioli
4847,CoRel2,soup,pesto
4848,CoRel2,soup,panini
4849,CoRel2,soup,creme
4850,CoRel2,soup,crackers
4851,CoRel2,soup,mousse
4852,CoRel2,soup,chocolate cake
4853,CoRel2,soup,pear
4854,CoRel2,soup,bread pudding
4855,CoRel2,soup,chopped salad
4856,CoRel2,soup,flatbread
4857,CoRel2,soup,linguine
4858,CoRel2,soup,clams
4859,CoRel2,soup,ricotta
4860,CoRel2,soup,pumpkin
4861,CoRel2,soup,gorgonzola
4862,CoRel2,soup,fettuccine
4863,CoRel2,soup,sundae
4864,CoRel2,soup,souffle
4865,CoRel2,soup,cheesecake
4866,CoRel2,soup,brownie
4867,CoRel2,soup,raspberry
4868,CoRel2,soup,mushroom
4869,CoRel2,soup,alfredo
4870,CoRel2,soup,pancetta
4871,CoRel2,soup,cheesecake
4872,CoRel2,soup,desert
4873,CoRel2,soup,goat cheese
4874,CoRel2,soup,risotto
4875,CoRel2,soup,bruschetta
4876,CoRel2,soup,cream
4877,CoRel2,soup,margherita pizza
4878,CoRel2,soup,apple
4879,CoRel2,soup,cake
4880,CoRel2,soup,quiche
4881,CoRel2,soup,dessert
4882,CoRel2,soup,tiramisu
4883,CoRel2,soup,filet mignon
4884,CoRel2,soup,cannoli
4885,CoRel2,soup,hazelnut
4886,CoRel2,soup,chicken parm
4887,CoRel2,soup,shake
4888,CoRel2,soup,gnocchi
4889,CoRel2,soup,cake
4890,CoRel2,soup,cake
4891,CoRel2,soup,sprinkling
4892,CoRel2,soup,cucumbers
4893,CoRel2,soup,celery
4894,CoRel2,soup,carrots
4895,CoRel2,soup,herbs
4896,CoRel2,soup,greens
4897,CoRel2,soup,cilantro
4898,CoRel2,soup,floating
4899,CoRel2,soup,sprinkle
4900,CoRel2,soup,squirt
4901,CoRel2,soup,bell pepper
4902,CoRel2,soup,honey
4903,CoRel2,soup,ketchup
4904,CoRel2,soup,pickles
4905,CoRel2,soup,mix
4906,CoRel2,soup,mustard
4907,CoRel2,soup,packets
4908,CoRel2,soup,salt
4909,CoRel2,soup,garnish
4910,CoRel2,soup,relish
4911,CoRel2,soup,onions
4912,CoRel2,soup,condiments
4913,CoRel2,soup,ripe
4914,CoRel2,soup,sprinkled
4915,CoRel2,soup,tomatoes
4916,CoRel2,soup,pickled
4917,CoRel2,soup,substance
4918,CoRel2,soup,multiple
4919,CoRel2,soup,sport
4920,CoRel2,soup,red onion
4921,CoRel2,soup,lettuce
4922,CoRel2,soup,dash
4923,CoRel2,soup,grapes
4924,CoRel2,soup,add
4925,CoRel2,soup,cucumbers
4926,CoRel2,soup,greens
4927,CoRel2,soup,benches
4928,CoRel2,soup,tomatoes
4929,CoRel2,soup,mustard
4930,CoRel2,soup,condiment
4931,CoRel2,soup,nuts
4932,CoRel2,soup,slivers
4933,CoRel2,soup,peppers
4934,CoRel2,soup,garnished
4935,CoRel2,soup,carrots
4936,CoRel2,soup,plants
4937,CoRel2,soup,loads
4938,CoRel2,soup,green
4939,CoRel2,soup,crushed
4940,CoRel2,soup,parsley
4941,CoRel2,bacon,strawberries
4942,CoRel2,bacon,white chocolate
4943,CoRel2,bacon,cake
4944,CoRel2,bacon,caramel
4945,CoRel2,bacon,maple syrup
4946,CoRel2,bacon,cinnamon
4947,CoRel2,bacon,chocolate
4948,CoRel2,bacon,vanilla
4949,CoRel2,bacon,raspberry
4950,CoRel2,bacon,maple
4951,CoRel2,bacon,chocolate
4952,CoRel2,bacon,cake
4953,CoRel2,bacon,marshmallow
4954,CoRel2,bacon,cookies
4955,CoRel2,bacon,blueberry
4956,CoRel2,bacon,ice cream
4957,CoRel2,bacon,cookie
4958,CoRel2,bacon,strawberries
4959,CoRel2,bacon,nutella
4960,CoRel2,bacon,hazelnut
4961,CoRel2,bacon,strawberry
4962,CoRel2,bacon,whipped cream
4963,CoRel2,bacon,cheesecake
4964,CoRel2,bacon,chocolate
4965,CoRel2,bacon,brioche
4966,CoRel2,bacon,mousse
4967,CoRel2,bacon,salted caramel
4968,CoRel2,bacon,apple
4969,CoRel2,bacon,cake
4970,CoRel2,bacon,almond
4971,CoRel2,bacon,ice cream
4972,CoRel2,bacon,bananas
4973,CoRel2,bacon,granola
4974,CoRel2,bacon,pastry
4975,CoRel2,bacon,donut
4976,CoRel2,bacon,peanut butter
4977,CoRel2,bacon,dark chocolate
4978,CoRel2,bacon,cheesecake
4979,CoRel2,bacon,berry
4980,CoRel2,bacon,ice cream
4981,CoRel2,bacon,chocolate chip
4982,CoRel2,bacon,bananas
4983,CoRel2,bacon,vanilla
4984,CoRel2,bacon,blueberries
4985,CoRel2,bacon,nutella
4986,CoRel2,bacon,chocolate cake
4987,CoRel2,bacon,cupcake
4988,CoRel2,bacon,cream cheese
4989,CoRel2,bacon,berries
4990,CoRel2,bacon,cookie
4991,CoRel2,bacon,grilled onions
4992,CoRel2,bacon,pickles
4993,CoRel2,bacon,ketchup
4994,CoRel2,bacon,potato salad
4995,CoRel2,bacon,ranch
4996,CoRel2,bacon,onions
4997,CoRel2,bacon,bbq sauce
4998,CoRel2,bacon,coleslaw
4999,CoRel2,bacon,cole slaw
5000,CoRel2,bacon,mayo
5001,CoRel2,bacon,bbq sauce
5002,CoRel2,bacon,lettuce
5003,CoRel2,bacon,hot sauce
5004,CoRel2,bacon,chili
5005,CoRel2,bacon,cole slaw
5006,CoRel2,bacon,ketchup
5007,CoRel2,bacon,seasoning
5008,CoRel2,bacon,mayo
5009,CoRel2,bacon,ketchup
5010,CoRel2,bacon,brisket
5011,CoRel2,bacon,slaw
5012,CoRel2,bacon,mustard
5013,CoRel2,bacon,condiments
5014,CoRel2,bacon,lettuce
5015,CoRel2,bacon,jalapeu00f1os
5016,CoRel2,bacon,vinegar
5017,CoRel2,bacon,ranch
5018,CoRel2,bacon,grilled chicken
5019,CoRel2,bacon,sour cream
5020,CoRel2,bacon,honey mustard
5021,CoRel2,bacon,fries
5022,CoRel2,bacon,chilli
5023,CoRel2,bacon,chili
5024,CoRel2,bacon,hot sauce
5025,CoRel2,bacon,peppers
5026,CoRel2,bacon,bbq
5027,CoRel2,bacon,pepper
5028,CoRel2,bacon,french fries
5029,CoRel2,bacon,relish
5030,CoRel2,bacon,seasoning
5031,CoRel2,bacon,beef
5032,CoRel2,bacon,onions
5033,CoRel2,bacon,tzatziki
5034,CoRel2,bacon,mayo
5035,CoRel2,bacon,chipotle
5036,CoRel2,bacon,onions
5037,CoRel2,bacon,limp
5038,CoRel2,bacon,pickle
5039,CoRel2,bacon,mustard
5040,CoRel2,bacon,overdone
5041,CoRel3,steak,sirloin
5042,CoRel3,steak,rib eye
5043,CoRel3,steak,medium rare
5044,CoRel3,steak,baked potato
5045,CoRel3,steak,medium rare
5046,CoRel3,steak,medium
5047,CoRel3,steak,medium rare
5048,CoRel3,steak,porterhouse
5049,CoRel3,steak,mac n cheese
5050,CoRel3,steak,oz
5051,CoRel3,steak,ribeye
5052,CoRel3,steak,oz
5053,CoRel3,steak,steak
5054,CoRel3,steak,mediumrare
5055,CoRel3,steak,prime rib
5056,CoRel3,steak,filet
5057,CoRel3,steak,steaks
5058,CoRel3,steak,ribeye
5059,CoRel3,steak,rare
5060,CoRel3,steak,medium
5061,CoRel3,steak,filet mignon
5062,CoRel3,steak,filet
5063,CoRel3,steak,rare
5064,CoRel3,steak,steak
5065,CoRel3,steak,ribeye
5066,CoRel3,steak,filet
5067,CoRel3,steak,prime rib
5068,CoRel3,steak,bonein
5069,CoRel3,steak,medium
5070,CoRel3,steak,ribeye
5071,CoRel3,steak,filet mignon
5072,CoRel3,steak,swiss
5073,CoRel3,steak,creamed spinach
5074,CoRel3,steak,kobe
5075,CoRel3,steak,steaks
5076,CoRel3,steak,toast
5077,CoRel3,steak,steak
5078,CoRel3,steak,ham
5079,CoRel3,steak,ribeye
5080,CoRel3,steak,rye
5081,CoRel3,steak,roast beef
5082,CoRel3,steak,cheeseburger
5083,CoRel3,steak,mine
5084,CoRel3,steak,steak
5085,CoRel3,steak,bacon
5086,CoRel3,steak,bloody
5087,CoRel3,steak,prime rib
5088,CoRel3,steak,filet mignon
5089,CoRel3,steak,mashed potatoes
5090,CoRel3,steak,angus
5091,CoRel3,steak,chile relleno
5092,CoRel3,steak,skewer
5093,CoRel3,steak,taquitos
5094,CoRel3,steak,queso
5095,CoRel3,steak,salsa
5096,CoRel3,steak,bean
5097,CoRel3,steak,tomatillo
5098,CoRel3,steak,cod
5099,CoRel3,steak,carnitas
5100,CoRel3,steak,bean dip
5101,CoRel3,steak,guac
5102,CoRel3,steak,refried beans
5103,CoRel3,steak,tamale
5104,CoRel3,steak,taco
5105,CoRel3,steak,guacamole
5106,CoRel3,steak,chips
5107,CoRel3,steak,guac
5108,CoRel3,steak,tortilla chips
5109,CoRel3,steak,enchilada
5110,CoRel3,steak,rice
5111,CoRel3,steak,guacamole
5112,CoRel3,steak,cilantro
5113,CoRel3,steak,tacos
5114,CoRel3,steak,shredded beef
5115,CoRel3,steak,salsas
5116,CoRel3,steak,ceviche
5117,CoRel3,steak,cilantro
5118,CoRel3,steak,salsa
5119,CoRel3,steak,salsa
5120,CoRel3,steak,tamales
5121,CoRel3,steak,pico de gallo
5122,CoRel3,steak,guacamole
5123,CoRel3,steak,tostada
5124,CoRel3,steak,mole
5125,CoRel3,steak,beans
5126,CoRel3,steak,tortillas
5127,CoRel3,steak,salsa
5128,CoRel3,steak,al pastor
5129,CoRel3,steak,pico
5130,CoRel3,steak,guacamole
5131,CoRel3,steak,chile
5132,CoRel3,steak,pollo
5133,CoRel3,steak,tortillas
5134,CoRel3,steak,tacos
5135,CoRel3,steak,guac
5136,CoRel3,steak,shells
5137,CoRel3,steak,taco
5138,CoRel3,steak,kimchi
5139,CoRel3,steak,pickled
5140,CoRel3,steak,mango
5141,CoRel3,dessert,white chocolate
5142,CoRel3,dessert,brownie
5143,CoRel3,dessert,whipped cream
5144,CoRel3,dessert,blueberry
5145,CoRel3,dessert,apples
5146,CoRel3,dessert,marshmallow
5147,CoRel3,dessert,chocolate chip
5148,CoRel3,dessert,peanut butter
5149,CoRel3,dessert,chocolate
5150,CoRel3,dessert,mouse
5151,CoRel3,dessert,cookie
5152,CoRel3,dessert,pecan
5153,CoRel3,dessert,cinnamon
5154,CoRel3,dessert,dark chocolate
5155,CoRel3,dessert,salted caramel
5156,CoRel3,dessert,red velvet
5157,CoRel3,dessert,peanut butter
5158,CoRel3,dessert,maple
5159,CoRel3,dessert,custard
5160,CoRel3,dessert,chocolate
5161,CoRel3,dessert,frosting
5162,CoRel3,dessert,vanilla
5163,CoRel3,dessert,icing
5164,CoRel3,dessert,gooey
5165,CoRel3,dessert,frosting
5166,CoRel3,dessert,dense
5167,CoRel3,dessert,crumb
5168,CoRel3,dessert,hazelnut
5169,CoRel3,dessert,chocolate
5170,CoRel3,dessert,cheesecake
5171,CoRel3,dessert,blueberries
5172,CoRel3,dessert,caramel
5173,CoRel3,dessert,cake
5174,CoRel3,dessert,banana
5175,CoRel3,dessert,heavenly
5176,CoRel3,dessert,cake
5177,CoRel3,dessert,heaven
5178,CoRel3,dessert,nutella
5179,CoRel3,dessert,nutella
5180,CoRel3,dessert,cookie
5181,CoRel3,dessert,chocolate chip cookie
5182,CoRel3,dessert,doughnut
5183,CoRel3,dessert,pistachio
5184,CoRel3,dessert,cheesecake
5185,CoRel3,dessert,cupcakes
5186,CoRel3,dessert,lava
5187,CoRel3,dessert,buttery
5188,CoRel3,dessert,fudge
5189,CoRel3,dessert,whipped cream
5190,CoRel3,dessert,ice cream
5191,CoRel3,dessert,mochi
5192,CoRel3,dessert,soft serve
5193,CoRel3,dessert,frozen yogurt
5194,CoRel3,dessert,green tea
5195,CoRel3,dessert,fruits
5196,CoRel3,dessert,yogurt
5197,CoRel3,dessert,froyo
5198,CoRel3,dessert,shaved ice
5199,CoRel3,dessert,boba
5200,CoRel3,dessert,soy
5201,CoRel3,dessert,selfserve
5202,CoRel3,dessert,boba
5203,CoRel3,dessert,markets
5204,CoRel3,dessert,snow
5205,CoRel3,dessert,smoothies
5206,CoRel3,dessert,yogurt
5207,CoRel3,dessert,boba
5208,CoRel3,dessert,ramen
5209,CoRel3,dessert,smoothie
5210,CoRel3,dessert,smoothie
5211,CoRel3,dessert,sprouts
5212,CoRel3,dessert,places
5213,CoRel3,dessert,vanilla
5214,CoRel3,dessert,snow
5215,CoRel3,dessert,sephora
5216,CoRel3,dessert,ice cream
5217,CoRel3,dessert,sprinkles
5218,CoRel3,dessert,smoothies
5219,CoRel3,dessert,yogurtland
5220,CoRel3,dessert,foods
5221,CoRel3,dessert,herbs
5222,CoRel3,dessert,yogurt
5223,CoRel3,dessert,rainbow
5224,CoRel3,dessert,teas
5225,CoRel3,dessert,stores
5226,CoRel3,dessert,mango
5227,CoRel3,dessert,trader joes
5228,CoRel3,dessert,flavours
5229,CoRel3,dessert,ramen
5230,CoRel3,dessert,tempura
5231,CoRel3,dessert,sushi
5232,CoRel3,dessert,varieties
5233,CoRel3,dessert,pho
5234,CoRel3,dessert,stores
5235,CoRel3,dessert,stock
5236,CoRel3,dessert,prepackaged
5237,CoRel3,dessert,foods
5238,CoRel3,dessert,fruits
5239,CoRel3,dessert,pho
5240,CoRel3,dessert,products
5241,CoRel3,dessert,sangria
5242,CoRel3,dessert,martini
5243,CoRel3,dessert,gin
5244,CoRel3,dessert,peach
5245,CoRel3,dessert,sangria
5246,CoRel3,dessert,pear
5247,CoRel3,dessert,rum
5248,CoRel3,dessert,margarita
5249,CoRel3,dessert,alcoholic
5250,CoRel3,dessert,vodka
5251,CoRel3,dessert,wine
5252,CoRel3,dessert,mojito
5253,CoRel3,dessert,sangria
5254,CoRel3,dessert,martini
5255,CoRel3,dessert,whiskey
5256,CoRel3,dessert,margarita
5257,CoRel3,dessert,red wine
5258,CoRel3,dessert,cocktail
5259,CoRel3,dessert,wine
5260,CoRel3,dessert,tequila
5261,CoRel3,dessert,cocktails
5262,CoRel3,dessert,pitcher
5263,CoRel3,dessert,cocktails
5264,CoRel3,dessert,margarita
5265,CoRel3,dessert,cocktails
5266,CoRel3,dessert,sangria
5267,CoRel3,dessert,blood orange
5268,CoRel3,dessert,martinis
5269,CoRel3,dessert,mixed drinks
5270,CoRel3,dessert,margaritas
5271,CoRel3,dessert,mojitos
5272,CoRel3,dessert,vodka
5273,CoRel3,dessert,moscow
5274,CoRel3,dessert,cocktail
5275,CoRel3,dessert,vodka
5276,CoRel3,dessert,pomegranate
5277,CoRel3,dessert,appetizers
5278,CoRel3,dessert,vodka
5279,CoRel3,dessert,appetizers
5280,CoRel3,dessert,appetizer
5281,CoRel3,dessert,scotch
5282,CoRel3,dessert,bottle
5283,CoRel3,dessert,white wine
5284,CoRel3,dessert,wine
5285,CoRel3,dessert,pitchers
5286,CoRel3,dessert,glass
5287,CoRel3,dessert,beer
5288,CoRel3,dessert,bloody mary
5289,CoRel3,dessert,lemonade
5290,CoRel3,dessert,mojito
5291,CoRel3,dessert,oatmeal
5292,CoRel3,dessert,muffins
5293,CoRel3,dessert,muffin
5294,CoRel3,dessert,fresh fruit
5295,CoRel3,dessert,croissant
5296,CoRel3,dessert,hash browns
5297,CoRel3,dessert,breakfast
5298,CoRel3,dessert,eggs
5299,CoRel3,dessert,toast
5300,CoRel3,dessert,scrambled eggs
5301,CoRel3,dessert,hashbrowns
5302,CoRel3,dessert,hash browns
5303,CoRel3,dessert,eggs
5304,CoRel3,dessert,pancakes
5305,CoRel3,dessert,french toast
5306,CoRel3,dessert,omelet
5307,CoRel3,dessert,english
5308,CoRel3,dessert,lox
5309,CoRel3,dessert,muffin
5310,CoRel3,dessert,bagel
5311,CoRel3,dessert,omelette
5312,CoRel3,dessert,bagels
5313,CoRel3,dessert,scramble
5314,CoRel3,dessert,biscuits
5315,CoRel3,dessert,bagel
5316,CoRel3,dessert,omelets
5317,CoRel3,dessert,breakfast
5318,CoRel3,dessert,biscuit
5319,CoRel3,dessert,pancakes
5320,CoRel3,dessert,egg white
5321,CoRel3,dessert,omelettes
5322,CoRel3,dessert,croissants
5323,CoRel3,dessert,potatoes
5324,CoRel3,dessert,hash browns
5325,CoRel3,dessert,bagel
5326,CoRel3,dessert,toast
5327,CoRel3,dessert,french toast
5328,CoRel3,dessert,ham
5329,CoRel3,dessert,chicken fried steak
5330,CoRel3,dessert,pastries
5331,CoRel3,dessert,toast
5332,CoRel3,dessert,scones
5333,CoRel3,dessert,sandwich
5334,CoRel3,dessert,breakfasts
5335,CoRel3,dessert,egg whites
5336,CoRel3,dessert,baguette
5337,CoRel3,dessert,poached eggs
5338,CoRel3,dessert,cereal
5339,CoRel3,dessert,toasted
5340,CoRel3,dessert,sandwiches
5341,CoRel3,seafood,prawns
5342,CoRel3,seafood,king crab
5343,CoRel3,seafood,crabs
5344,CoRel3,seafood,crab cakes
5345,CoRel3,seafood,crab
5346,CoRel3,seafood,oysters
5347,CoRel3,seafood,scallops
5348,CoRel3,seafood,mussels
5349,CoRel3,seafood,lobster tail
5350,CoRel3,seafood,legs
5351,CoRel3,seafood,prime rib
5352,CoRel3,seafood,jumbo
5353,CoRel3,seafood,sea bass
5354,CoRel3,seafood,lobster
5355,CoRel3,seafood,mussels
5356,CoRel3,seafood,soft shell crab
5357,CoRel3,seafood,clams
5358,CoRel3,seafood,chops
5359,CoRel3,seafood,kobe
5360,CoRel3,seafood,oysters
5361,CoRel3,seafood,clams
5362,CoRel3,seafood,claws
5363,CoRel3,seafood,crawfish
5364,CoRel3,seafood,scallop
5365,CoRel3,seafood,legs
5366,CoRel3,seafood,lobster bisque
5367,CoRel3,seafood,steaks
5368,CoRel3,seafood,salmon
5369,CoRel3,seafood,escargot
5370,CoRel3,seafood,crab
5371,CoRel3,seafood,shrimp
5372,CoRel3,seafood,shrimps
5373,CoRel3,seafood,filet mignon
5374,CoRel3,seafood,tenderloin
5375,CoRel3,seafood,gumbo
5376,CoRel3,seafood,scallops
5377,CoRel3,seafood,squid
5378,CoRel3,seafood,halibut
5379,CoRel3,seafood,crab
5380,CoRel3,seafood,filet mignon
5381,CoRel3,seafood,seafood
5382,CoRel3,seafood,mussels
5383,CoRel3,seafood,bone marrow
5384,CoRel3,seafood,oysters
5385,CoRel3,seafood,steamed
5386,CoRel3,seafood,lamb
5387,CoRel3,seafood,ravioli
5388,CoRel3,seafood,legs
5389,CoRel3,seafood,steaks
5390,CoRel3,seafood,filet
5391,CoRel3,seafood,pea
5392,CoRel3,seafood,peel
5393,CoRel3,seafood,quail
5394,CoRel3,seafood,leaf
5395,CoRel3,seafood,orange
5396,CoRel3,seafood,shaved
5397,CoRel3,seafood,leaves
5398,CoRel3,seafood,root
5399,CoRel3,seafood,mango
5400,CoRel3,seafood,zucchini
5401,CoRel3,seafood,ginger
5402,CoRel3,seafood,color
5403,CoRel3,seafood,prosciutto
5404,CoRel3,seafood,oil
5405,CoRel3,seafood,lump
5406,CoRel3,seafood,herbs
5407,CoRel3,seafood,bell pepper
5408,CoRel3,seafood,fragrant
5409,CoRel3,seafood,caviar
5410,CoRel3,seafood,flakes
5411,CoRel3,seafood,pieces
5412,CoRel3,seafood,thinly sliced
5413,CoRel3,seafood,sliced
5414,CoRel3,seafood,sharp
5415,CoRel3,seafood,bits
5416,CoRel3,seafood,colored
5417,CoRel3,seafood,celery
5418,CoRel3,seafood,romaine
5419,CoRel3,seafood,egg
